"","id","session","statements","M","SD","responses"
"6449",4,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6450",55,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6451",64,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6452",54,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6453",70,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6454",11,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6455",27,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6456",50,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6457",76,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6458",79,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6459",53,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6460",12,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6461",57,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6462",38,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6463",37,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6464",65,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6465",9,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6466",44,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6467",48,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6468",34,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6469",63,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6470",49,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6471",23,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6472",77,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6473",30,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6474",13,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6475",29,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6476",56,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6477",1,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6478",25,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6479",72,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6480",71,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6481",46,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6482",47,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6483",81,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6484",59,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6485",80,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6486",60,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6487",40,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6488",58,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6489",39,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6490",66,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6491",75,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6492",21,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6493",73,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6494",32,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6495",15,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6496",19,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6497",22,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6498",14,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6499",52,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6500",62,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6501",41,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6502",6,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6503",2,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6504",61,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6505",74,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6506",68,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6507",67,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6508",31,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6509",16,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6510",33,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6511",43,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6512",42,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6513",24,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6514",35,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6515",20,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,0
"6516",7,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6517",69,2,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6518",17,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6519",18,1,"Kokosnüsse haben einen höheren Fettanteil als Pistazien.",4.11,1.88,1
"6520",24,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6521",27,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6522",29,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6523",54,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6524",60,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6525",1,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6526",55,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6527",65,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6528",36,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6529",47,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6530",9,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6531",11,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6532",72,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6533",53,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6534",52,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6535",37,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6536",67,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6537",56,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6538",64,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6539",73,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6540",30,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6541",20,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6542",25,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6543",34,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6544",5,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6545",31,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6546",6,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6547",38,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6548",39,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6549",41,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6550",66,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6551",58,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6552",12,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6553",48,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6554",21,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6555",35,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6556",26,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6557",2,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6558",4,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6559",80,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6560",23,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6561",50,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6562",68,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6563",13,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6564",57,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6565",59,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6566",46,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6567",75,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6568",49,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6569",62,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6570",61,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6571",33,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6572",19,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6573",40,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6574",14,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6575",81,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6576",17,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6577",22,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6578",44,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6579",77,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6580",32,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6581",79,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6582",69,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6583",7,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6584",42,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6585",18,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6586",43,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6587",70,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6588",16,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6589",63,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6590",74,2,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,0
"6591",76,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6592",15,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6593",71,1,"Lachse können bis zu 20 Jahre alt werden.",4.17,1.42,1
"6594",6,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6595",58,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6596",43,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6597",64,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6598",31,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6599",46,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6600",47,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6601",70,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6602",22,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6603",67,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6604",44,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6605",59,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6606",48,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6607",56,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6608",29,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6609",57,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6610",54,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6611",53,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6612",35,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6613",38,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6614",76,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6615",23,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6616",77,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6617",27,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6618",30,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6619",11,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6620",74,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6621",37,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6622",18,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6623",63,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6624",25,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6625",73,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6626",60,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6627",13,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6628",68,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6629",14,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6630",28,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6631",20,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6632",49,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6633",21,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6634",36,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6635",7,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6636",17,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6637",34,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6638",61,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6639",32,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6640",1,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6641",24,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6642",33,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6643",69,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6644",12,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6645",66,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6646",65,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6647",75,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6648",19,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6649",72,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6650",26,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6651",80,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6652",4,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6653",2,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6654",40,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6655",71,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6656",50,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6657",79,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6658",52,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6659",62,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6660",39,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6661",9,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6662",5,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6663",15,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6664",81,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6665",42,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6666",55,1,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6667",16,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,1
"6668",41,2,"Lybien ist das einzige Land mit einer einfarbigen Flagge.",3.8,1.28,0
"6669",66,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6670",1,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6671",80,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6672",50,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6673",34,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6674",57,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6675",24,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6676",53,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6677",81,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6678",41,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6679",22,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6680",67,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6681",40,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6682",39,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6683",38,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6684",18,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,0
"6685",47,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6686",72,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6687",43,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6688",25,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6689",16,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6690",70,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6691",69,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,0
"6692",61,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,0
"6693",52,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6694",23,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6695",30,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6696",59,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6697",58,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6698",29,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6699",74,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6700",35,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6701",42,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6702",54,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,0
"6703",17,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
"6704",71,2,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,0
"6705",15,1,"Magnesiummangel kann zu Hautproblemen führen.",4.33,1.14,1
